journey_id,touchpoint_sequence,num_touchpoints,converted,revenue
8319,Paid Search;Display;Email;Social Media,4,1,44.62
8320,Paid Search,1,0,0.0
8321,Display;Email;Social Media,3,0,0.0
8322,Display;Social Media;Social Media;Display;Social Media;Paid Search;Social Media;Display;Paid Search;Direct;Email;Organic Search,12,0,0.0
8323,Organic Search;Paid Search;Social Media;Paid Search,4,0,0.0
8324,Email;Email;Email;Social Media;Direct,5,1,19.58
8325,Email,1,0,0.0
8326,Social Media,1,0,0.0
8327,Paid Search;Organic Search,2,0,0.0
8328,Organic Search,1,0,0.0
8329,Display;Email;Direct,3,1,64.94
8330,Paid Search,1,0,0.0
8331,Organic Search,1,0,0.0
8332,Display;Paid Search,2,0,0.0
8333,Social Media,1,0,0.0
8334,Direct;Display;Display;Social Media;Email;Display;Organic Search;Paid Search,8,0,0.0
8335,Organic Search;Direct,2,0,0.0
8336,Paid Search;Email;Email,3,0,0.0
8337,Display;Social Media;Paid Search;Paid Search;Social Media;Organic Search;Organic Search;Paid Search;Paid Search;Social Media;Social Media;Paid Search,12,0,0.0
8338,Paid Search;Paid Search,2,0,0.0
8339,Organic Search;Paid Search,2,0,0.0
8340,Paid Search;Social Media;Email;Paid Search,4,0,0.0
8341,Organic Search;Paid Search,2,0,0.0
8342,Organic Search;Direct,2,0,0.0
8343,Paid Search;Organic Search,2,0,0.0
8344,Organic Search,1,0,0.0
8345,Paid Search;Email;Display;Paid Search,4,1,46.5
8346,Social Media,1,0,0.0
8347,Organic Search;Direct;Paid Search,3,0,0.0
8348,Paid Search,1,1,13.96
8349,Social Media;Paid Search,2,0,0.0
8350,Organic Search,1,0,0.0
8351,Direct;Organic Search,2,0,0.0
8352,Organic Search;Social Media,2,0,0.0
8353,Social Media;Email;Direct;Email;Paid Search,5,0,0.0
8354,Social Media;Display;Direct;Paid Search;Email;Email;Email;Direct,8,0,0.0
8355,Organic Search;Organic Search,2,0,0.0
8356,Email,1,0,0.0
8357,Direct;Social Media;Email;Social Media;Email;Social Media;Paid Search,7,0,0.0
8358,Paid Search,1,0,0.0
8359,Social Media;Direct,2,0,0.0
8360,Direct,1,0,0.0
8361,Organic Search;Organic Search;Social Media;Direct;Paid Search,5,0,0.0
8362,Paid Search;Email,2,0,0.0
8363,Direct,1,0,0.0
8364,Organic Search;Direct,2,1,63.4
8365,Organic Search;Email;Social Media;Organic Search,4,0,0.0
8366,Organic Search,1,0,0.0
8367,Direct;Social Media,2,1,15.99
8368,Direct;Social Media;Direct;Display;Paid Search;Display;Paid Search,7,1,51.08
8369,Direct,1,0,0.0
8370,Paid Search;Email;Organic Search;Email;Social Media;Email;Display;Paid Search;Paid Search,9,0,0.0
8371,Social Media;Social Media;Social Media;Organic Search,4,0,0.0
8372,Organic Search;Organic Search;Display;Direct,4,0,0.0
8373,Social Media;Email;Direct,3,0,0.0
8374,Organic Search;Social Media;Social Media;Direct,4,0,0.0
8375,Organic Search;Paid Search;Email;Paid Search;Organic Search,5,0,0.0
8376,Organic Search;Social Media;Paid Search;Direct,4,0,0.0
8377,Display;Email;Email;Paid Search,4,0,0.0
8378,Social Media,1,0,0.0
8379,Social Media;Email;Paid Search,3,0,0.0
8380,Organic Search,1,0,0.0
8381,Paid Search;Social Media;Paid Search;Display;Social Media;Social Media;Social Media;Paid Search,8,1,76.45
8382,Display,1,0,0.0
8383,Organic Search;Email;Paid Search;Social Media;Paid Search;Display,6,0,0.0
8384,Direct,1,0,0.0
8385,Email;Email,2,0,0.0
8386,Social Media;Organic Search;Direct;Social Media;Social Media;Paid Search,6,0,0.0
8387,Display;Email;Display;Social Media;Direct;Social Media;Organic Search;Paid Search;Paid Search;Direct;Paid Search;Social Media,12,1,8.16
8388,Organic Search;Display;Direct,3,0,0.0
8389,Organic Search,1,0,0.0
8390,Organic Search,1,0,0.0
8391,Email;Social Media;Paid Search,3,0,0.0
8392,Organic Search;Social Media;Email;Paid Search,4,0,0.0
8393,Display;Social Media;Social Media;Direct,4,0,0.0
8394,Direct,1,1,25.28
8395,Direct,1,1,51.97
8396,Social Media;Email;Email,3,0,0.0
8397,Paid Search,1,0,0.0
8398,Direct;Paid Search;Paid Search,3,0,0.0
8399,Social Media;Display;Social Media;Paid Search;Social Media;Direct,6,1,11.42
8400,Display;Organic Search;Paid Search;Email;Email;Display;Direct,7,0,0.0
8401,Social Media;Social Media;Paid Search,3,1,19.67
8402,Display,1,0,0.0
8403,Organic Search;Social Media;Paid Search;Paid Search;Email;Social Media;Paid Search;Social Media,8,1,14.19
8404,Organic Search;Organic Search,2,0,0.0
8405,Social Media,1,0,0.0
8406,Social Media;Email;Organic Search,3,1,9.57
8407,Organic Search;Email;Display;Email;Social Media;Email;Social Media;Paid Search,8,1,7.0
8408,Organic Search;Email;Paid Search,3,1,7.52
8409,Direct;Direct,2,0,0.0
8410,Paid Search,1,0,0.0
8411,Social Media;Email;Email;Email;Display;Organic Search;Organic Search;Direct,8,0,0.0
8412,Organic Search,1,0,0.0
8413,Organic Search,1,1,88.74
8414,Email,1,0,0.0
8415,Direct,1,0,0.0
8416,Organic Search,1,0,0.0
8417,Social Media,1,0,0.0
8418,Organic Search;Social Media,2,0,0.0
8419,Direct;Paid Search,2,0,0.0
8420,Organic Search,1,0,0.0
8421,Direct;Email;Paid Search;Direct;Email;Direct,6,0,0.0
8422,Paid Search;Direct,2,0,0.0
8423,Direct,1,0,0.0
8424,Direct;Direct,2,0,0.0
8425,Organic Search;Direct;Paid Search;Paid Search;Organic Search,5,1,34.31
8426,Organic Search;Email;Display;Social Media;Email;Organic Search,6,0,0.0
8427,Social Media;Display;Social Media;Paid Search,4,0,0.0
8428,Organic Search,1,0,0.0
8429,Organic Search,1,0,0.0
8430,Organic Search;Organic Search,2,0,0.0
8431,Paid Search;Paid Search,2,0,0.0
8432,Social Media,1,0,0.0
8433,Paid Search;Direct;Paid Search;Social Media,4,0,0.0
8434,Organic Search;Social Media;Organic Search;Paid Search;Social Media,5,0,0.0
8435,Organic Search;Email;Display;Direct;Social Media;Direct,6,0,0.0
8436,Paid Search,1,0,0.0
8437,Paid Search,1,0,0.0
8438,Social Media;Direct;Paid Search,3,0,0.0
8439,Organic Search;Social Media;Email;Paid Search,4,1,16.16
8440,Paid Search;Display,2,1,24.84
8441,Organic Search;Paid Search;Paid Search,3,0,0.0
8442,Social Media;Direct;Paid Search;Email;Social Media,5,1,73.06
8443,Direct,1,0,0.0
8444,Organic Search;Display;Email,3,0,0.0
8445,Email;Email;Display;Email;Social Media,5,0,0.0
8446,Organic Search,1,0,0.0
8447,Organic Search;Social Media;Email;Paid Search;Social Media;Paid Search;Display;Social Media;Organic Search,9,1,14.78
8448,Organic Search;Paid Search,2,0,0.0
8449,Display,1,0,0.0
8450,Organic Search;Email;Organic Search;Paid Search;Social Media;Direct,6,0,0.0
8451,Social Media;Direct;Paid Search;Display;Paid Search,5,1,5.44
8452,Organic Search;Paid Search,2,0,0.0
8453,Paid Search;Organic Search;Display;Display;Social Media;Display;Direct,7,1,51.95
8454,Direct,1,0,0.0
8455,Organic Search;Organic Search,2,0,0.0
8456,Display;Email;Direct,3,0,0.0
8457,Social Media;Paid Search,2,0,0.0
8458,Email;Paid Search,2,0,0.0
8459,Organic Search;Organic Search,2,0,0.0
8460,Display;Direct,2,0,0.0
8461,Organic Search,1,1,237.86
8462,Direct;Paid Search;Direct,3,0,0.0
8463,Organic Search;Email;Email;Display;Email,5,0,0.0
8464,Organic Search;Display;Organic Search,3,1,17.85
8465,Organic Search;Paid Search;Organic Search;Social Media;Email;Paid Search;Direct,7,0,0.0
8466,Paid Search,1,0,0.0
8467,Organic Search,1,0,0.0
8468,Direct,1,0,0.0
8469,Paid Search;Direct;Direct,3,0,0.0
8470,Direct,1,0,0.0
8471,Social Media,1,0,0.0
8472,Organic Search,1,0,0.0
8473,Organic Search;Display;Email,3,0,0.0
8474,Paid Search;Organic Search,2,0,0.0
8475,Direct;Paid Search,2,0,0.0
8476,Display;Paid Search,2,0,0.0
8477,Social Media,1,0,0.0
8478,Organic Search,1,0,0.0
8479,Organic Search;Direct,2,0,0.0
8480,Direct;Email,2,0,0.0
8481,Direct;Direct,2,0,0.0
8482,Direct,1,0,0.0
8483,Organic Search;Organic Search,2,0,0.0
8484,Paid Search,1,0,0.0
8485,Paid Search;Email;Paid Search;Email;Direct,5,1,30.63
8486,Direct,1,0,0.0
8487,Display;Email;Email,3,0,0.0
8488,Paid Search;Organic Search;Paid Search;Email;Organic Search,5,0,0.0
8489,Organic Search;Paid Search;Social Media;Social Media;Social Media;Social Media;Direct,7,1,32.18
8490,Social Media;Paid Search;Display;Paid Search;Paid Search;Email;Email;Organic Search;Organic Search,9,0,0.0
8491,Organic Search,1,0,0.0
8492,Social Media,1,0,0.0
8493,Direct;Display;Paid Search,3,0,0.0
8494,Organic Search;Email;Organic Search;Organic Search,4,0,0.0
8495,Paid Search,1,0,0.0
8496,Direct,1,0,0.0
8497,Direct,1,1,54.49
8498,Direct,1,0,0.0
8499,Organic Search,1,0,0.0
8500,Direct;Organic Search;Paid Search,3,1,61.65
8501,Direct,1,0,0.0
8502,Paid Search,1,0,0.0
8503,Direct;Display,2,0,0.0
8504,Organic Search,1,0,0.0
8505,Display;Display,2,0,0.0
8506,Display,1,1,84.43
8507,Social Media;Paid Search,2,0,0.0
8508,Organic Search;Social Media;Social Media;Social Media;Email;Social Media;Display,7,0,0.0
8509,Organic Search;Email;Organic Search,3,0,0.0
8510,Display;Display;Social Media;Social Media;Social Media;Direct;Display;Email;Direct,9,1,53.91
8511,Direct;Direct,2,0,0.0
8512,Organic Search,1,0,0.0
8513,Paid Search,1,0,0.0
8514,Organic Search;Email;Direct;Display;Paid Search,5,0,0.0
8515,Social Media;Direct,2,1,30.57
8516,Social Media;Direct;Display;Paid Search,4,1,41.87
8517,Organic Search;Organic Search;Direct;Direct,4,0,0.0
8518,Organic Search;Direct,2,1,48.48
8519,Organic Search;Organic Search;Paid Search,3,0,0.0
8520,Organic Search;Email;Email,3,0,0.0
8521,Direct,1,0,0.0
8522,Organic Search;Email,2,0,0.0
8523,Display;Social Media;Social Media;Display;Paid Search,5,0,0.0
8524,Direct,1,0,0.0
8525,Organic Search;Display;Direct;Direct,4,0,0.0
8526,Email,1,1,51.51
8527,Paid Search;Social Media;Social Media;Direct,4,0,0.0
8528,Organic Search,1,0,0.0
8529,Organic Search;Social Media;Organic Search,3,0,0.0
8530,Paid Search;Display;Paid Search,3,0,0.0
8531,Social Media;Paid Search,2,0,0.0
8532,Paid Search;Social Media;Paid Search,3,0,0.0
8533,Display,1,0,0.0
8534,Display,1,0,0.0
8535,Paid Search,1,0,0.0
8536,Organic Search;Email,2,0,0.0
8537,Direct,1,0,0.0
8538,Organic Search,1,0,0.0
8539,Social Media;Email;Social Media,3,0,0.0
8540,Organic Search;Email,2,0,0.0
8541,Paid Search;Display;Paid Search;Organic Search;Direct,5,0,0.0
8542,Display;Email;Paid Search,3,0,0.0
8543,Social Media;Direct,2,1,36.92
8544,Paid Search;Social Media;Paid Search,3,0,0.0
8545,Social Media;Display;Direct,3,0,0.0
8546,Paid Search,1,0,0.0
8547,Organic Search;Organic Search;Organic Search,3,0,0.0
8548,Organic Search;Social Media;Organic Search;Paid Search,4,0,0.0
8549,Display,1,0,0.0
8550,Organic Search;Paid Search,2,0,0.0
8551,Display;Direct,2,1,21.27
8552,Paid Search,1,0,0.0
8553,Display,1,0,0.0
8554,Direct,1,0,0.0
8555,Paid Search,1,0,0.0
8556,Social Media,1,0,0.0
8557,Email,1,0,0.0
8558,Email;Paid Search,2,0,0.0
8559,Paid Search,1,0,0.0
8560,Social Media;Direct;Social Media;Organic Search;Email,5,1,32.87
8561,Paid Search,1,0,0.0
8562,Display;Paid Search,2,0,0.0
8563,Social Media;Organic Search;Paid Search,3,0,0.0
8564,Organic Search;Email;Social Media;Organic Search;Organic Search,5,0,0.0
8565,Direct;Social Media;Display;Social Media;Email;Email;Direct,7,0,0.0
8566,Social Media;Social Media;Paid Search;Email;Direct,5,0,0.0
8567,Direct;Display;Email;Direct,4,1,7.15
8568,Social Media;Paid Search,2,0,0.0
8569,Social Media;Display;Direct,3,0,0.0
8570,Organic Search;Paid Search;Social Media;Direct,4,1,58.92
8571,Social Media,1,0,0.0
8572,Display;Direct;Paid Search,3,0,0.0
8573,Direct;Organic Search,2,1,40.21
8574,Email,1,0,0.0
8575,Direct;Social Media;Direct,3,0,0.0
8576,Paid Search;Direct,2,1,48.75
8577,Organic Search;Display;Direct,3,0,0.0
8578,Direct,1,0,0.0
8579,Organic Search;Direct,2,0,0.0
8580,Paid Search,1,0,0.0
8581,Email,1,0,0.0
8582,Direct;Direct,2,0,0.0
8583,Direct,1,0,0.0
8584,Organic Search;Paid Search,2,1,22.64
8585,Organic Search,1,0,0.0
8586,Paid Search;Email;Organic Search;Display;Social Media,5,0,0.0
8587,Direct,1,0,0.0
8588,Display;Direct,2,0,0.0
8589,Organic Search;Direct,2,0,0.0
8590,Display;Email;Paid Search;Display;Direct,5,0,0.0
8591,Email;Paid Search;Paid Search;Direct;Email;Direct,6,1,27.4
8592,Organic Search;Direct,2,0,0.0
8593,Email,1,0,0.0
8594,Direct,1,0,0.0
8595,Organic Search;Display;Email;Direct,4,0,0.0
8596,Social Media,1,0,0.0
8597,Direct,1,0,0.0
8598,Direct;Organic Search,2,0,0.0
8599,Paid Search;Social Media;Display,3,0,0.0
8600,Email;Organic Search,2,0,0.0
8601,Social Media;Email,2,0,0.0
8602,Organic Search,1,0,0.0
8603,Social Media,1,0,0.0
8604,Paid Search;Direct;Social Media;Email;Direct,5,0,0.0
8605,Direct,1,0,0.0
8606,Display;Email;Social Media;Organic Search;Social Media;Direct,6,0,0.0
8607,Organic Search;Email;Organic Search,3,0,0.0
8608,Organic Search,1,0,0.0
8609,Direct;Paid Search;Email;Paid Search;Email;Email;Direct,7,0,0.0
8610,Organic Search,1,0,0.0
8611,Organic Search,1,0,0.0
8612,Organic Search,1,0,0.0
8613,Direct,1,0,0.0
8614,Direct,1,0,0.0
8615,Social Media;Email;Paid Search;Social Media;Social Media;Direct;Email;Direct,8,1,16.76
8616,Organic Search;Direct,2,0,0.0
8617,Paid Search;Email;Social Media;Email;Direct,5,0,0.0
8618,Direct;Direct,2,0,0.0
8619,Display;Social Media;Display,3,0,0.0
8620,Organic Search;Display;Paid Search;Display;Paid Search,5,1,18.2
8621,Direct,1,0,0.0
8622,Organic Search;Paid Search,2,0,0.0
8623,Organic Search;Social Media;Display;Direct;Email;Display,6,0,0.0
8624,Paid Search,1,0,0.0
8625,Paid Search;Display;Display;Email;Email;Paid Search,6,0,0.0
8626,Paid Search,1,0,0.0
8627,Organic Search,1,0,0.0
8628,Organic Search;Display;Organic Search,3,0,0.0
8629,Direct,1,0,0.0
8630,Paid Search;Social Media;Email;Display,4,0,0.0
8631,Organic Search,1,0,0.0
8632,Paid Search;Direct,2,0,0.0
8633,Direct;Paid Search,2,0,0.0
8634,Direct;Direct,2,0,0.0
8635,Organic Search,1,0,0.0
8636,Organic Search,1,1,41.0
8637,Paid Search,1,1,87.81
8638,Direct;Paid Search,2,1,22.51
8639,Email;Social Media;Email;Direct,4,0,0.0
8640,Organic Search;Email;Paid Search,3,0,0.0
8641,Organic Search;Social Media;Paid Search;Paid Search;Social Media,5,0,0.0
8642,Display,1,1,97.76
8643,Organic Search;Organic Search,2,0,0.0
8644,Direct;Email,2,0,0.0
8645,Paid Search;Direct,2,0,0.0
8646,Display;Paid Search,2,0,0.0
8647,Organic Search,1,0,0.0
8648,Paid Search;Organic Search;Direct;Paid Search,4,0,0.0
8649,Direct;Social Media,2,0,0.0
8650,Organic Search,1,1,58.54
8651,Organic Search,1,0,0.0
8652,Organic Search;Display;Organic Search,3,0,0.0
8653,Display;Social Media;Email,3,0,0.0
8654,Display;Display;Paid Search,3,0,0.0
8655,Direct;Direct;Display,3,0,0.0
8656,Organic Search;Display;Paid Search,3,1,44.7
8657,Email,1,0,0.0
8658,Display;Paid Search,2,0,0.0
8659,Organic Search;Email;Email;Display;Paid Search,5,0,0.0
8660,Organic Search,1,0,0.0
8661,Direct;Organic Search,2,0,0.0
8662,Display;Email;Organic Search;Paid Search;Paid Search,5,0,0.0
8663,Direct,1,1,68.52
8664,Email;Direct;Display;Paid Search;Display;Direct,6,0,0.0
8665,Paid Search,1,0,0.0
8666,Display;Paid Search,2,0,0.0
8667,Direct;Social Media;Paid Search,3,1,146.59
8668,Paid Search,1,0,0.0
8669,Direct,1,0,0.0
8670,Direct;Organic Search,2,0,0.0
8671,Organic Search;Email;Paid Search;Organic Search,4,0,0.0
8672,Display;Social Media;Social Media;Direct,4,0,0.0
8673,Organic Search;Organic Search;Direct,3,0,0.0
8674,Direct;Social Media;Email;Organic Search,4,0,0.0
8675,Display;Direct,2,0,0.0
8676,Display;Direct;Direct,3,0,0.0
8677,Paid Search,1,0,0.0
8678,Display,1,0,0.0
8679,Direct,1,0,0.0
8680,Paid Search;Organic Search,2,0,0.0
8681,Direct,1,0,0.0
8682,Display;Paid Search,2,0,0.0
8683,Organic Search;Direct,2,0,0.0
8684,Organic Search;Display;Organic Search;Social Media;Social Media;Direct;Paid Search;Paid Search,8,1,40.35
8685,Organic Search;Paid Search,2,1,69.74
8686,Direct,1,0,0.0
8687,Organic Search;Direct,2,0,0.0
8688,Organic Search;Display;Email;Organic Search;Organic Search;Direct,6,0,0.0
8689,Social Media,1,0,0.0
8690,Organic Search,1,0,0.0
8691,Paid Search,1,0,0.0
8692,Organic Search;Paid Search,2,0,0.0
8693,Organic Search;Paid Search,2,0,0.0
8694,Social Media,1,1,17.79
8695,Email,1,1,101.19
8696,Social Media;Social Media;Direct;Display;Direct;Paid Search,6,1,63.39
8697,Organic Search,1,0,0.0
8698,Organic Search;Direct,2,1,62.68
8699,Paid Search;Paid Search,2,0,0.0
8700,Organic Search;Social Media;Direct,3,0,0.0
8701,Direct;Organic Search,2,0,0.0
8702,Organic Search;Organic Search;Email;Paid Search;Social Media;Social Media;Paid Search,7,0,0.0
8703,Organic Search;Direct;Direct,3,0,0.0
8704,Paid Search,1,0,0.0
8705,Paid Search,1,0,0.0
8706,Organic Search;Display,2,0,0.0
8707,Social Media,1,0,0.0
8708,Direct,1,1,11.63
8709,Email;Display;Social Media,3,0,0.0
8710,Display,1,0,0.0
8711,Direct;Paid Search;Display;Paid Search;Direct,5,1,18.43
8712,Organic Search;Social Media;Organic Search,3,0,0.0
8713,Paid Search,1,0,0.0
8714,Organic Search,1,0,0.0
8715,Organic Search,1,0,0.0
8716,Direct,1,0,0.0
8717,Direct,1,1,93.67
8718,Organic Search;Social Media;Email,3,0,0.0
8719,Social Media;Paid Search,2,0,0.0
8720,Email,1,0,0.0
8721,Organic Search;Direct,2,0,0.0
8722,Organic Search;Display;Organic Search,3,0,0.0
8723,Paid Search,1,0,0.0
8724,Paid Search;Email;Organic Search;Display;Organic Search;Direct;Organic Search;Direct,8,1,34.05
8725,Display;Paid Search;Email;Social Media;Direct;Display,6,1,204.95
8726,Paid Search;Direct,2,0,0.0
8727,Paid Search;Direct,2,1,24.06
8728,Organic Search,1,0,0.0
8729,Paid Search;Paid Search;Display;Paid Search;Direct;Direct,6,0,0.0
8730,Paid Search,1,0,0.0
8731,Organic Search;Organic Search;Organic Search,3,0,0.0
8732,Organic Search,1,0,0.0
8733,Display;Email,2,0,0.0
8734,Paid Search;Paid Search,2,0,0.0
8735,Display;Social Media,2,0,0.0
8736,Display;Display;Email;Display;Paid Search,5,0,0.0
8737,Display,1,0,0.0
8738,Direct;Email;Display;Organic Search,4,0,0.0
8739,Organic Search;Social Media;Direct;Paid Search;Social Media;Paid Search;Direct,7,0,0.0
8740,Email,1,0,0.0
8741,Organic Search;Display;Paid Search;Paid Search;Display;Paid Search,6,0,0.0
8742,Social Media,1,1,10.97
8743,Organic Search;Email;Email;Social Media;Email;Social Media;Direct;Paid Search;Social Media;Organic Search,10,0,0.0
8744,Organic Search;Organic Search,2,0,0.0
8745,Organic Search;Organic Search,2,0,0.0
8746,Paid Search;Social Media;Social Media,3,1,51.52
8747,Direct,1,0,0.0
8748,Organic Search;Organic Search;Display,3,0,0.0
8749,Paid Search;Organic Search;Paid Search;Email;Social Media;Social Media,6,0,0.0
8750,Organic Search;Paid Search;Email,3,0,0.0
8751,Organic Search,1,0,0.0
8752,Display,1,0,0.0
8753,Direct,1,0,0.0
8754,Direct;Paid Search,2,0,0.0
8755,Direct;Paid Search,2,0,0.0
8756,Social Media;Paid Search;Display;Social Media,4,0,0.0
8757,Social Media;Display,2,0,0.0
8758,Direct,1,0,0.0
8759,Organic Search;Email;Email;Display,4,0,0.0
8760,Social Media;Display,2,1,37.92
8761,Social Media;Email;Paid Search,3,0,0.0
8762,Paid Search;Display;Paid Search,3,0,0.0
8763,Paid Search,1,0,0.0
8764,Social Media;Email;Social Media;Email;Direct;Social Media;Social Media;Display,8,1,39.34
8765,Direct,1,0,0.0
8766,Direct,1,0,0.0
8767,Social Media;Direct;Paid Search,3,0,0.0
8768,Organic Search;Organic Search;Social Media;Direct,4,1,57.54
8769,Direct;Paid Search;Paid Search,3,0,0.0
8770,Direct,1,0,0.0
8771,Organic Search;Paid Search,2,0,0.0
8772,Direct;Organic Search;Display;Email;Email;Direct;Display;Direct,8,0,0.0
8773,Display,1,0,0.0
8774,Paid Search;Direct;Paid Search,3,1,66.71
8775,Paid Search,1,0,0.0
8776,Organic Search;Paid Search,2,0,0.0
8777,Organic Search;Display;Direct,3,0,0.0
8778,Organic Search,1,0,0.0
8779,Social Media;Direct,2,0,0.0
8780,Organic Search;Paid Search,2,0,0.0
8781,Social Media;Social Media,2,0,0.0
8782,Direct,1,0,0.0
8783,Social Media;Paid Search,2,0,0.0
8784,Direct;Paid Search;Organic Search;Paid Search,4,0,0.0
8785,Social Media;Paid Search,2,0,0.0
8786,Organic Search,1,0,0.0
8787,Paid Search;Email;Display;Organic Search;Social Media;Display;Organic Search;Email;Organic Search,9,0,0.0
8788,Display;Display,2,0,0.0
8789,Paid Search,1,0,0.0
8790,Display;Social Media;Organic Search,3,1,80.66
8791,Paid Search;Email;Social Media,3,0,0.0
8792,Direct,1,0,0.0
8793,Direct;Social Media;Direct,3,0,0.0
8794,Paid Search;Display;Email;Paid Search;Social Media,5,0,0.0
8795,Paid Search,1,0,0.0
8796,Direct;Social Media;Email;Display,4,0,0.0
8797,Organic Search;Display;Paid Search,3,0,0.0
8798,Social Media;Organic Search,2,0,0.0
8799,Display;Email;Direct,3,0,0.0
8800,Paid Search,1,0,0.0
8801,Direct;Paid Search;Paid Search,3,0,0.0
8802,Organic Search;Email;Display;Social Media;Display;Social Media;Paid Search;Social Media;Social Media;Display;Paid Search;Direct,12,1,89.5
8803,Display;Email;Social Media;Organic Search;Social Media,5,0,0.0
8804,Organic Search;Email;Paid Search,3,0,0.0
8805,Organic Search;Paid Search,2,0,0.0
8806,Paid Search,1,0,0.0
8807,Paid Search;Email,2,0,0.0
8808,Direct;Social Media;Paid Search,3,1,33.75
8809,Paid Search;Display;Paid Search,3,0,0.0
8810,Social Media,1,0,0.0
8811,Paid Search;Paid Search,2,0,0.0
8812,Direct,1,0,0.0
8813,Organic Search;Paid Search,2,0,0.0
8814,Display,1,0,0.0
8815,Organic Search,1,0,0.0
8816,Paid Search,1,0,0.0
8817,Paid Search;Direct;Email;Display;Social Media,5,0,0.0
8818,Social Media;Email,2,0,0.0
8819,Display;Social Media;Organic Search,3,1,17.35
8820,Paid Search;Email;Social Media;Email;Email,5,1,41.31
8821,Organic Search;Email;Social Media;Direct,4,0,0.0
8822,Paid Search;Display;Direct,3,0,0.0
8823,Organic Search;Paid Search;Email;Social Media;Direct,5,0,0.0
8824,Organic Search;Display;Paid Search,3,0,0.0
8825,Organic Search;Organic Search;Organic Search,3,0,0.0
8826,Paid Search,1,0,0.0
8827,Paid Search;Direct;Paid Search,3,0,0.0
8828,Direct,1,0,0.0
8829,Social Media,1,0,0.0
8830,Paid Search,1,0,0.0
8831,Direct;Paid Search;Social Media;Email;Display;Social Media;Display,7,1,18.55
8832,Social Media;Direct,2,0,0.0
8833,Email;Display;Paid Search;Display;Direct,5,0,0.0
8834,Direct;Organic Search,2,0,0.0
8835,Organic Search;Paid Search;Direct;Social Media,4,0,0.0
8836,Organic Search;Social Media;Organic Search,3,1,83.11
8837,Organic Search;Email;Display;Paid Search,4,0,0.0
8838,Email;Direct,2,0,0.0
8839,Organic Search;Direct,2,0,0.0
8840,Organic Search;Direct;Direct;Paid Search,4,0,0.0
8841,Direct;Email,2,0,0.0
8842,Social Media;Organic Search,2,1,47.38
8843,Organic Search;Social Media,2,0,0.0
8844,Social Media;Email,2,0,0.0
8845,Direct;Organic Search,2,0,0.0
8846,Paid Search;Email;Direct,3,0,0.0
8847,Social Media;Social Media;Paid Search;Direct,4,0,0.0
8848,Social Media;Paid Search,2,0,0.0
8849,Display;Organic Search;Email;Direct,4,1,97.89
8850,Direct;Social Media;Organic Search,3,0,0.0
8851,Direct,1,0,0.0
8852,Organic Search;Display;Social Media;Paid Search;Paid Search;Email;Email;Direct;Paid Search;Paid Search,10,1,16.5
8853,Direct,1,1,48.67
8854,Display,1,0,0.0
8855,Organic Search;Social Media;Email;Organic Search,4,0,0.0
8856,Social Media,1,0,0.0
8857,Paid Search;Email;Direct,3,0,0.0
8858,Organic Search,1,0,0.0
8859,Direct,1,0,0.0
8860,Display,1,0,0.0
8861,Paid Search;Direct,2,0,0.0
8862,Organic Search,1,0,0.0
8863,Social Media;Paid Search;Paid Search;Email;Email;Direct;Display;Email;Paid Search;Paid Search,10,0,0.0
8864,Direct;Display;Direct,3,0,0.0
8865,Direct,1,0,0.0
8866,Social Media;Display;Display,3,0,0.0
8867,Organic Search,1,0,0.0
8868,Paid Search;Organic Search;Paid Search;Direct;Display;Direct,6,0,0.0
8869,Paid Search;Direct,2,0,0.0
8870,Display;Paid Search;Email;Direct,4,1,24.15
8871,Paid Search,1,0,0.0
8872,Email,1,1,40.95
8873,Social Media;Paid Search,2,0,0.0
8874,Direct,1,0,0.0
8875,Organic Search,1,0,0.0
8876,Direct,1,0,0.0
8877,Paid Search,1,0,0.0
8878,Direct;Paid Search;Display;Organic Search,4,0,0.0
8879,Direct,1,0,0.0
8880,Display;Email;Email;Organic Search;Direct,5,0,0.0
8881,Organic Search;Direct,2,0,0.0
8882,Direct;Paid Search;Paid Search;Email;Email,5,1,49.22
8883,Direct;Direct,2,0,0.0
8884,Social Media;Direct;Display;Direct,4,1,92.77
8885,Organic Search,1,1,10.15
8886,Paid Search,1,0,0.0
8887,Organic Search;Email;Email;Organic Search;Organic Search;Paid Search;Organic Search;Direct,8,0,0.0
8888,Organic Search,1,0,0.0
8889,Paid Search,1,1,10.22
8890,Direct;Social Media;Organic Search;Display;Email;Paid Search,6,0,0.0
8891,Paid Search;Paid Search;Display;Organic Search,4,1,25.5
8892,Organic Search;Display;Display;Display;Email;Organic Search,6,0,0.0
8893,Direct;Display;Paid Search,3,0,0.0
8894,Paid Search;Display;Organic Search;Social Media;Display;Email;Organic Search;Social Media;Email;Direct,10,0,0.0
8895,Social Media,1,0,0.0
8896,Paid Search;Paid Search,2,0,0.0
8897,Display;Direct,2,1,71.53
8898,Paid Search;Organic Search,2,0,0.0
8899,Organic Search;Social Media;Social Media;Direct,4,0,0.0
8900,Paid Search;Email;Email;Direct;Direct,5,0,0.0
8901,Direct,1,0,0.0
8902,Direct;Paid Search;Email;Direct,4,1,46.44
8903,Direct;Social Media;Direct,3,0,0.0
8904,Display,1,0,0.0
8905,Organic Search,1,0,0.0
8906,Organic Search;Organic Search;Display;Social Media,4,0,0.0
